day,material,temperature,burner_power
2013-09-22,259915,287.5,54.0
2013-09-23,191888,259.5,93.0
2013-09-24,224937,320.0,65.0
2013-09-25,217175,320.0,85.0
2013-09-26,287129,320.0,98.0
2013-09-27,223901,265.5,45.0
2013-09-28,261424,248.5,50.0
2013-09-29,155766,240.5,51.0
2013-09-30,272756,206.0,53.0
2013-10-01,126712,255.0,71.0
2013-10-02,243867,308.5,43.0
2013-10-03,273882,305.0,63.0
2013-10-04,218740,316.0,60.0
2013-10-05,127861,320.0,86.0
2013-10-06,264644,314.5,80.0
2013-10-07,213932,319.5,65.0
2013-10-08,217762,294.0,98.0
2013-10-09,284058,240.0,87.0
2013-10-10,167118,224.0,82.0
2013-10-11,138739,247.5,98.0
2013-10-12,204697,320.0,68.0
2013-10-13,111298,315.0,85.0
2013-10-14,146175,266.5,46.0
2013-10-15,209763,260.5,87.0
2013-10-16,253243,232.0,63.0
2013-10-17,134864,251.5,90.0
2013-10-18,181390,292.0,48.0
2013-10-19,297334,320.0,94.0
2013-10-20,124451,320.0,46.0
2013-10-21,140700,313.5,54.0
2013-10-22,272043,269.5,46.0
2013-10-23,200976,320.0,74.0
2013-10-24,220536,286.5,95.0
2013-10-25,253756,233.0,71.0
2013-10-26,147400,316.5,90.0
2013-10-27,179049,222.0,66.0
2013-10-28,246178,320.0,97.0
2013-10-29,167022,320.0,87.0
2013-10-30,245979,256.5,69.0
2013-10-31,160404,320.0,79.0
2013-11-01,195945,320.0,98.0
2013-11-02,208909,207.0,44.0
2013-11-03,161704,263.5,87.0
2013-11-04,189381,320.0,75.0
2013-11-05,122754,247.5,82.0
2013-11-06,144012,308.5,60.0
2013-11-07,131478,222.0,57.0
2013-11-08,140038,320.0,54.0
2013-11-09,159227,268.0,58.0
2013-11-10,258448,230.5,76.0
2013-11-11,148058,280.5,96.0
2013-11-12,181841,305.5,93.0
2013-11-13,272277,276.5,88.0
2013-11-14,165315,320.0,96.0
2013-11-15,138218,269.5,96.0
2013-11-16,190770,317.0,48.0
2013-11-17,213924,221.0,70.0
2013-11-18,190929,250.0,42.0
2013-11-19,182910,224.0,72.0
2013-11-20,269360,227.5,96.0
2013-11-21,231176,320.0,87.0
2013-11-22,266973,320.0,86.0
2013-11-23,113585,248.0,49.0
2013-11-24,192870,205.0,46.0
2013-11-25,218365,288.0,98.0
2013-11-26,233698,260.5,51.0
2013-11-27,182123,260.5,61.0
2013-11-28,214682,271.5,49.0
2013-11-29,279246,268.5,80.0
2013-11-30,243528,320.0,63.0
2013-12-01,167281,320.0,95.0
2013-12-02,113479,272.5,80.0
2013-12-03,110751,226.0,59.0
2013-12-04,215465,320.0,77.0
2013-12-05,235531,272.0,68.0
2013-12-06,275386,286.5,84.0
2013-12-07,195161,271.0,42.0
2013-12-08,229988,201.0,44.0
2013-12-09,213258,311.5,73.0
2013-12-10,213447,226.0,78.0
2013-12-11,260595,279.5,76.0
2013-12-12,191583,274.0,48.0
2013-12-13,134164,312.5,82.0
2013-12-14,245031,317.5,55.0
2013-12-15,168127,243.5,75.0
2013-12-16,205568,289.0,66.0
2013-12-17,286564,320.0,81.0
2013-12-18,211604,320.0,76.0
2013-12-19,130875,298.0,61.0
2013-12-20,252728,276.0,59.0
2013-12-21,201175,219.0,56.0
2013-12-22,297256,218.0,57.0
2013-12-23,190668,220.0,62.0
2013-12-24,236922,262.0,54.0
2013-12-25,140091,287.0,61.0
2013-12-26,208770,266.0,58.0
2013-12-27,112015,237.0,93.0
2013-12-28,294056,282.5,88.0
2013-12-29,211272,320.0,70.0
2013-12-30,221464,304.0,56.0
2013-12-31,238733,224.5,79.0
2014-01-01,214976,301.5,63.0
2014-01-02,175200,301.5,51.0
2014-01-03,136847,309.0,85.0
2014-01-04,285041,287.0,79.0
2014-01-05,236908,224.0,64.0
2014-01-06,253104,280.0,65.0
2014-01-07,202517,255.0,48.0
2014-01-08,177560,304.5,89.0
2014-01-09,169963,314.5,67.0
2014-01-10,262383,318.0,49.0
2014-01-11,203644,296.0,58.0
2014-01-12,257235,290.5,52.0
2014-01-13,290318,245.0,98.0
2014-01-14,121212,320.0,94.0
2014-01-15,178908,286.0,78.0
2014-01-16,111794,309.5,46.0
2014-01-17,285497,288.0,79.0
2014-01-18,178745,320.0,75.0
2014-01-19,286116,267.5,90.0
2014-01-20,273962,240.5,64.0
2014-01-21,200449,275.5,89.0
2014-01-22,291574,251.0,98.0
2014-01-23,202625,266.0,68.0
2014-01-24,142659,278.0,98.0
2014-01-25,146832,291.5,44.0
2014-01-26,124890,281.5,50.0
2014-01-27,173315,212.0,50.0
2014-01-28,176264,249.0,46.0
2014-01-29,111367,320.0,46.0
2014-01-30,213054,320.0,57.0
2014-01-31,114731,256.5,80.0
2014-02-01,275112,210.5,46.0
2014-02-02,236218,255.0,86.0
2014-02-03,242440,300.0,58.0
2014-02-04,231167,320.0,93.0
2014-02-05,118394,320.0,75.0
2014-02-06,133330,305.5,72.0
2014-02-07,101253,230.0,95.0
2014-02-08,156339,223.5,51.0
2014-02-09,208983,278.5,89.0
2014-02-10,219583,292.0,78.0
2014-02-11,257638,265.0,73.0
2014-02-12,264787,319.5,52.0
2014-02-13,198597,320.0,80.0
2014-02-14,299307,219.0,75.0
2014-02-15,103407,210.0,43.0
2014-02-16,195148,320.0,98.0
2014-02-17,148437,311.5,52.0
2014-02-18,157476,320.0,88.0
2014-02-19,113795,320.0,95.0
2014-02-20,265777,303.5,94.0
2014-02-21,186553,236.0,66.0
2014-02-22,217686,281.0,66.0
2014-02-23,160794,267.5,97.0
2014-02-24,128236,292.5,82.0
2014-02-25,142752,232.5,90.0
2014-02-26,120320,320.0,68.0
2014-02-27,257638,241.5,56.0
2014-02-28,286083,320.0,86.0
2014-03-01,271433,320.0,86.0
2014-03-02,217096,223.5,89.0
2014-03-03,232179,250.0,46.0
2014-03-04,115995,256.0,59.0
2014-03-05,249603,298.5,47.0
2014-03-06,254973,251.0,49.0
2014-03-07,117111,320.0,53.0
2014-03-08,121273,320.0,77.0
2014-03-09,240500,251.5,85.0
2014-03-10,239692,318.0,52.0
2014-03-11,142454,226.5,88.0
2014-03-12,213895,303.5,85.0
2014-03-13,174034,256.0,98.0
2014-03-14,291477,297.0,77.0
2014-03-15,284975,265.5,76.0
2014-03-16,232607,316.5,61.0
2014-03-17,222571,309.0,60.0
2014-03-18,152506,309.5,55.0
2014-03-19,220602,317.0,82.0
2014-03-20,257644,288.5,96.0
2014-03-21,151996,297.5,59.0
2014-03-22,144928,320.0,94.0
2014-03-23,219109,307.5,98.0
2014-03-24,114393,320.0,79.0
2014-03-25,155782,241.5,43.0
2014-03-26,170157,274.0,52.0
2014-03-27,292278,262.5,54.0
2014-03-28,158107,277.5,97.0
2014-03-29,236443,284.0,58.0
2014-03-30,288376,320.0,90.0
2014-03-31,108794,235.5,62.0
2014-04-01,281822,215.5,62.0
2014-04-02,139762,252.5,72.0
2014-04-03,247244,320.0,92.0
2014-04-04,212860,269.0,84.0
2014-04-05,277731,299.5,52.0
2014-04-06,271031,320.0,80.0
2014-04-07,274985,230.5,88.0
2014-04-08,277587,320.0,65.0
2014-04-09,105637,320.0,60.0
2014-04-10,235386,294.0,42.0
2014-04-11,138433,205.0,47.0
2014-04-12,261921,320.0,45.0
2014-04-13,135903,320.0,92.0
2014-04-14,180573,303.0,84.0
2014-04-15,154767,282.5,97.0
2014-04-16,209915,256.0,90.0
2014-04-17,110986,284.5,42.0
2014-04-18,128876,269.5,50.0
2014-04-19,215999,237.5,91.0
2014-04-20,209805,320.0,65.0
2014-04-21,152699,280.5,65.0
2014-04-22,144986,320.0,78.0
2014-04-23,150772,218.5,69.0
2014-04-24,285738,320.0,71.0
2014-04-25,261865,318.5,80.0
2014-04-26,192101,320.0,79.0
2014-04-27,263981,270.5,82.0
2014-04-28,218376,320.0,83.0
2014-04-29,262641,320.0,90.0
2014-04-30,133069,212.0,43.0
2014-05-01,245561,320.0,65.0
2014-05-02,118880,308.5,92.0
2014-05-03,116118,296.0,75.0
2014-05-04,209262,264.0,42.0
2014-05-05,289684,256.0,79.0
2014-05-06,292270,289.5,46.0
2014-05-07,237431,320.0,86.0
2014-05-08,262758,315.0,43.0
2014-05-09,157615,320.0,97.0
2014-05-10,244901,300.5,67.0
2014-05-11,298375,227.5,70.0
2014-05-12,108903,310.0,77.0
2014-05-13,106077,307.0,89.0
2014-05-14,292288,320.0,44.0
2014-05-15,135357,320.0,97.0
2014-05-16,169535,286.5,49.0
2014-05-17,120943,232.5,74.0
2014-05-18,142699,255.0,69.0
2014-05-19,164491,238.0,78.0
2014-05-20,144447,320.0,86.0
2014-05-21,246539,296.0,80.0
2014-05-22,189558,282.0,82.0
2014-05-23,118164,234.5,78.0
2014-05-24,271491,249.5,78.0
2014-05-25,165214,320.0,59.0
2014-05-26,111795,222.0,67.0
2014-05-27,172369,246.5,95.0
2014-05-28,233312,304.0,92.0
2014-05-29,235659,221.5,55.0
2014-05-30,250913,320.0,73.0
2014-05-31,153042,221.5,61.0
2014-06-01,230620,305.0,62.0
2014-06-02,110810,267.0,87.0
2014-06-03,128622,252.0,53.0
2014-06-04,267796,320.0,92.0
2014-06-05,152921,277.0,86.0
2014-06-06,150834,297.5,83.0
2014-06-07,217929,307.5,93.0
2014-06-08,298406,320.0,53.0
2014-06-09,204676,291.5,87.0
2014-06-10,100171,235.0,95.0
2014-06-11,142737,320.0,86.0
2014-06-12,268864,244.0,63.0
2014-06-13,230891,292.5,69.0
2014-06-14,221047,245.5,65.0
2014-06-15,188699,313.0,76.0
2014-06-16,277944,220.0,77.0
2014-06-17,203474,266.5,59.0
2014-06-18,285736,276.0,81.0
2014-06-19,210709,299.0,70.0
2014-06-20,216307,255.0,42.0
2014-06-21,124834,265.0,98.0
2014-06-22,246930,298.5,98.0
2014-06-23,132796,307.0,85.0
2014-06-24,273304,320.0,94.0
2014-06-25,181326,233.5,81.0
2014-06-26,168395,320.0,57.0
2014-06-27,157185,231.5,77.0
2014-06-28,275988,299.5,54.0
2014-06-29,298669,270.0,65.0
2014-06-30,254145,320.0,98.0
2014-07-01,114090,304.5,54.0
2014-07-02,208403,316.5,83.0
2014-07-03,149021,314.5,78.0
2014-07-04,299501,281.5,98.0
2014-07-05,158739,227.0,50.0
2014-07-06,167358,270.5,43.0
2014-07-07,149216,320.0,80.0
2014-07-08,293735,274.0,81.0
2014-07-09,239902,260.5,67.0
2014-07-10,220174,302.0,74.0
2014-07-11,112127,304.5,58.0
2014-07-12,274472,320.0,64.0
2014-07-13,291811,306.0,87.0
2014-07-14,261175,263.0,45.0
2014-07-15,240820,307.0,54.0
2014-07-16,129382,280.0,77.0
2014-07-17,197276,240.0,54.0
2014-07-18,284644,234.0,43.0
2014-07-19,269130,252.5,46.0
2014-07-20,215043,320.0,78.0
2014-07-21,264988,311.5,96.0
2014-07-22,273295,320.0,98.0
2014-07-23,230326,320.0,98.0
2014-07-24,139070,206.5,42.0
2014-07-25,194539,296.0,82.0
2014-07-26,288212,262.5,50.0
2014-07-27,227842,279.0,50.0
2014-07-28,167267,320.0,70.0
2014-07-29,216081,294.0,78.0
2014-07-30,231562,264.5,75.0
2014-07-31,201568,320.0,47.0
2014-08-01,191142,260.5,71.0
2014-08-02,285889,287.0,49.0
2014-08-03,274078,229.5,72.0
2014-08-04,296893,226.5,64.0
2014-08-05,213678,320.0,82.0
2014-08-06,208340,271.0,56.0
2014-08-07,194806,320.0,96.0
2014-08-08,229115,317.0,76.0
2014-08-09,150371,320.0,86.0
2014-08-10,278175,260.5,90.0
2014-08-11,122631,320.0,73.0
2014-08-12,157774,242.5,69.0
2014-08-13,199671,281.0,54.0
2014-08-14,210616,305.5,73.0
2014-08-15,234379,320.0,57.0
2014-08-16,129069,313.5,52.0
2014-08-17,278592,251.0,87.0
2014-08-18,253632,306.5,92.0
2014-08-19,166802,299.5,91.0
2014-08-20,233961,320.0,74.0
2014-08-21,121861,306.5,42.0
2014-08-22,177164,222.0,56.0
2014-08-23,180529,320.0,83.0
2014-08-24,214327,289.5,75.0
2014-08-25,237507,317.5,69.0
2014-08-26,299033,320.0,64.0
2014-08-27,280003,320.0,76.0
2014-08-28,296258,271.0,85.0
2014-08-29,200436,292.0,84.0
2014-08-30,297061,316.5,80.0
2014-08-31,287156,224.5,44.0
2014-09-01,103846,243.5,60.0
2014-09-02,186920,215.5,53.0
2014-09-03,178653,256.0,46.0
2014-09-04,215436,213.5,51.0
2014-09-05,197881,320.0,69.0
2014-09-06,120551,226.5,56.0
2014-09-07,230505,284.5,43.0
2014-09-08,151578,239.5,77.0
2014-09-09,233894,293.0,42.0
2014-09-10,177253,295.0,58.0
2014-09-11,199236,267.0,50.0
2014-09-12,272701,320.0,60.0
2014-09-13,210695,288.0,80.0
2014-09-14,296143,285.0,63.0
2014-09-15,224310,251.0,92.0
2014-09-16,163623,238.0,42.0
2014-09-17,152792,256.5,65.0
2014-09-18,169725,255.5,87.0
2014-09-19,276340,251.5,60.0
2014-09-20,114994,286.5,90.0
2014-09-21,162870,292.0,50.0
2014-09-22,167029,247.5,51.0
2014-09-23,236750,249.5,69.0
2014-09-24,212935,308.5,51.0
2014-09-25,200920,270.0,92.0
2014-09-26,216284,320.0,92.0
2014-09-27,117407,221.0,79.0
2014-09-28,277616,238.5,74.0
2014-09-29,293421,288.5,50.0
2014-09-30,194748,320.0,52.0
2014-10-01,176347,320.0,87.0
2014-10-02,231085,270.0,48.0
2014-10-03,175169,243.0,48.0
2014-10-04,201018,270.5,79.0
2014-10-05,151277,255.5,93.0
2014-10-06,295513,265.0,61.0
2014-10-07,189674,270.5,85.0
2014-10-08,193690,314.5,87.0
2014-10-09,184567,320.0,91.0
2014-10-10,175989,242.5,73.0
2014-10-11,118011,301.5,66.0
2014-10-12,264407,320.0,91.0
2014-10-13,225436,300.5,79.0
2014-10-14,216821,264.0,56.0
2014-10-15,263551,288.5,80.0
2014-10-16,249990,267.0,90.0
2014-10-17,112754,212.0,65.0
2014-10-18,178427,306.5,45.0
2014-10-19,171421,311.0,84.0
2014-10-20,145530,257.5,84.0
2014-10-21,113591,243.0,98.0
2014-10-22,185191,266.0,72.0
2014-10-23,217645,243.0,50.0
2014-10-24,178612,268.0,58.0
2014-10-25,261738,320.0,64.0
2014-10-26,153667,320.0,48.0
2014-10-27,242021,320.0,46.0
2014-10-28,265270,223.0,73.0
2014-10-29,262465,225.5,66.0
2014-10-30,197567,320.0,91.0
2014-10-31,262284,320.0,97.0
2014-11-01,230846,320.0,98.0
2014-11-02,113485,306.5,42.0
2014-11-03,252706,243.0,93.0
2014-11-04,299829,266.0,83.0
2014-11-05,142770,239.5,48.0
2014-11-06,180208,297.5,51.0
2014-11-07,256259,268.5,82.0
2014-11-08,153247,260.0,92.0
2014-11-09,153064,309.5,87.0
2014-11-10,238620,269.0,50.0
2014-11-11,222842,235.0,70.0
2014-11-12,193065,239.0,58.0
2014-11-13,200383,309.0,62.0
2014-11-14,109265,320.0,45.0
2014-11-15,299999,219.5,78.0
2014-11-16,254731,268.0,98.0
2014-11-17,189903,252.0,82.0
2014-11-18,119328,279.5,82.0
2014-11-19,149069,320.0,56.0
2014-11-20,272924,266.0,89.0
2014-11-21,175574,230.5,77.0
2014-11-22,219516,320.0,75.0
2014-11-23,299462,290.0,55.0
2014-11-24,138948,284.0,55.0
2014-11-25,197694,320.0,92.0
2014-11-26,217793,254.0,76.0
2014-11-27,115465,279.5,44.0
2014-11-28,229654,305.5,47.0
2014-11-29,284702,242.5,74.0
2014-11-30,125114,230.5,64.0
2014-12-01,167374,320.0,92.0
2014-12-02,143026,241.0,81.0
2014-12-03,184696,212.0,54.0
2014-12-04,231416,299.0,42.0
2014-12-05,238702,279.0,68.0
2014-12-06,289660,249.5,66.0
2014-12-07,215186,226.0,56.0
2014-12-08,127177,216.5,66.0
2014-12-09,251850,284.5,58.0
2014-12-10,227537,320.0,50.0
2014-12-11,167281,238.5,69.0
2014-12-12,202903,230.5,77.0
2014-12-13,272110,248.5,66.0
2014-12-14,286233,247.5,54.0
2014-12-15,128758,320.0,84.0
2014-12-16,104850,206.5,46.0
2014-12-17,256114,291.0,45.0
2014-12-18,222879,304.0,94.0
2014-12-19,170027,286.5,59.0
2014-12-20,124856,260.0,77.0
2014-12-21,110475,313.5,80.0
2014-12-22,278694,239.5,50.0
2014-12-23,133980,320.0,74.0
2014-12-24,252683,273.5,74.0
2014-12-25,224591,236.0,70.0
2014-12-26,199980,270.5,53.0
2014-12-27,194509,320.0,97.0
2014-12-28,157893,320.0,85.0
2014-12-29,221289,295.0,94.0
2014-12-30,294869,320.0,71.0
2014-12-31,252104,234.5,70.0
2015-01-01,294848,271.5,66.0
2015-01-02,258964,233.0,75.0
2015-01-03,281497,300.5,90.0
2015-01-04,152219,295.0,62.0
2015-01-05,267413,285.5,78.0
2015-01-06,139282,317.0,98.0
2015-01-07,106927,303.0,73.0
2015-01-08,137655,320.0,44.0
2015-01-09,264286,320.0,55.0
2015-01-10,171734,269.5,97.0
2015-01-11,181260,290.5,75.0
2015-01-12,108145,220.0,79.0
2015-01-13,283639,241.5,82.0
2015-01-14,147725,264.0,69.0
2015-01-15,198784,320.0,93.0
2015-01-16,117990,252.5,58.0
2015-01-17,213363,320.0,67.0
2015-01-18,177734,275.0,98.0
2015-01-19,163809,316.0,68.0
2015-01-20,292801,303.5,70.0
2015-01-21,180485,209.0,44.0
2015-01-22,185345,286.0,98.0
2015-01-23,141091,253.5,60.0
2015-01-24,238362,301.0,74.0
2015-01-25,186706,320.0,67.0
2015-01-26,255553,309.5,70.0
2015-01-27,260259,243.0,55.0
2015-01-28,141293,284.5,88.0
2015-01-29,113730,281.5,84.0
2015-01-30,256495,277.0,47.0
2015-01-31,299595,318.5,48.0
2015-02-01,243841,231.0,96.0
2015-02-02,185022,241.0,92.0
2015-02-03,247369,320.0,62.0
2015-02-04,225577,316.5,69.0
2015-02-05,185145,273.5,45.0
2015-02-06,191888,320.0,42.0
2015-02-07,183196,259.0,76.0
2015-02-08,162025,235.0,88.0
2015-02-09,232604,320.0,91.0
2015-02-10,158686,240.5,51.0
2015-02-11,216832,239.5,77.0
2015-02-12,261685,320.0,80.0
2015-02-13,157547,320.0,43.0
2015-02-14,113496,320.0,86.0
2015-02-15,254489,278.5,76.0
2015-02-16,232524,320.0,68.0
2015-02-17,269666,279.0,55.0
2015-02-18,167680,320.0,66.0
2015-02-19,179964,320.0,65.0
2015-02-20,213400,292.5,75.0
2015-02-21,127210,270.0,71.0
2015-02-22,147459,320.0,49.0
2015-02-23,294845,314.5,82.0
2015-02-24,269149,273.5,74.0
2015-02-25,169099,249.0,46.0
2015-02-26,284361,320.0,86.0
2015-02-27,186949,313.0,56.0
2015-02-28,108895,270.5,52.0
2015-03-01,115713,307.5,70.0
2015-03-02,221085,230.5,71.0
2015-03-03,168643,237.5,59.0
2015-03-04,173450,276.5,83.0
2015-03-05,167792,302.0,46.0
2015-03-06,282356,294.0,45.0
2015-03-07,246465,267.0,54.0
2015-03-08,235811,242.0,48.0
2015-03-09,139263,292.5,54.0
2015-03-10,177037,227.5,93.0
2015-03-11,277252,320.0,89.0
2015-03-12,193128,226.0,56.0
2015-03-13,280926,320.0,50.0
2015-03-14,132281,296.5,86.0
2015-03-15,187333,320.0,93.0
2015-03-16,187754,233.0,64.0
2015-03-17,183168,267.0,82.0
2015-03-18,293219,275.5,86.0
2015-03-19,111903,320.0,47.0
2015-03-20,233823,276.0,48.0
2015-03-21,191861,234.0,44.0
2015-03-22,277128,320.0,98.0
2015-03-23,243949,320.0,58.0
2015-03-24,227072,304.0,66.0
2015-03-25,169226,305.0,44.0
2015-03-26,193189,320.0,65.0
2015-03-27,147381,217.5,72.0
2015-03-28,166728,320.0,84.0
2015-03-29,150317,275.0,52.0
2015-03-30,161986,279.5,95.0
2015-03-31,293920,287.5,48.0
2015-04-01,144076,301.0,71.0
2015-04-02,199504,265.5,51.0
2015-04-03,206863,320.0,92.0
2015-04-04,228307,320.0,96.0
2015-04-05,268763,288.5,88.0
2015-04-06,141489,214.0,51.0
2015-04-07,239616,257.0,86.0
2015-04-08,202112,301.0,90.0
2015-04-09,183723,319.0,68.0
2015-04-10,186726,292.5,43.0
2015-04-11,148965,217.0,75.0
2015-04-12,280305,254.0,83.0
2015-04-13,108118,289.0,43.0
2015-04-14,107372,276.5,92.0
2015-04-15,296649,274.0,43.0
2015-04-16,152689,318.5,61.0
2015-04-17,237119,320.0,85.0
2015-04-18,284579,225.0,83.0
2015-04-19,100744,316.5,42.0
2015-04-20,189514,295.0,88.0
2015-04-21,175614,320.0,51.0
2015-04-22,258342,315.5,62.0
2015-04-23,247264,304.0,86.0
2015-04-24,252196,240.0,49.0
2015-04-25,107616,268.0,93.0
2015-04-26,202387,309.0,52.0
2015-04-27,277635,320.0,76.0
2015-04-28,105462,316.0,63.0
2015-04-29,138878,320.0,73.0
2015-04-30,162951,320.0,54.0
2015-05-01,268726,320.0,45.0
2015-05-02,200439,235.5,49.0
2015-05-03,179153,235.5,49.0
2015-05-04,274874,262.0,51.0
2015-05-05,212758,235.5,93.0
2015-05-06,179672,222.5,45.0
2015-05-07,107042,320.0,90.0
2015-05-08,115317,320.0,41.0
2015-05-09,215724,212.0,60.0
2015-05-10,130672,320.0,57.0
2015-05-11,120482,224.0,59.0
2015-05-12,155387,224.0,42.0
2015-05-13,241945,320.0,69.0
2015-05-14,134537,243.0,61.0
2015-05-15,197315,320.0,98.0
2015-05-16,111904,295.0,51.0
2015-05-17,248797,274.5,87.0
2015-05-18,197357,279.0,94.0
2015-05-19,219295,252.5,45.0
2015-05-20,201989,307.5,79.0
2015-05-21,192562,218.5,61.0
2015-05-22,293811,266.5,62.0
2015-05-23,195980,299.0,60.0
2015-05-24,184635,320.0,90.0
2015-05-25,194473,318.5,47.0
2015-05-26,112912,320.0,91.0
2015-05-27,205894,217.0,44.0
2015-05-28,177690,311.5,63.0
2015-05-29,281004,229.5,82.0
2015-05-30,217990,320.0,76.0
2015-05-31,100102,266.0,83.0
2015-06-01,251621,305.5,68.0
2015-06-02,141022,320.0,75.0
2015-06-03,275116,320.0,70.0
2015-06-04,105698,320.0,81.0
2015-06-05,198363,267.0,80.0
2015-06-06,261664,230.5,68.0
2015-06-07,205496,320.0,85.0
2015-06-08,268298,301.5,56.0
2015-06-09,129664,271.0,87.0
2015-06-10,140068,270.5,72.0
2015-06-11,177768,320.0,91.0
2015-06-12,175154,224.5,53.0
2015-06-13,182733,312.5,93.0
2015-06-14,227452,320.0,55.0
2015-06-15,296807,247.5,82.0
2015-06-16,174312,320.0,44.0
2015-06-17,262704,234.5,46.0
2015-06-18,109814,272.0,69.0
2015-06-19,267786,279.5,68.0
2015-06-20,142879,287.0,47.0
2015-06-21,289909,320.0,48.0
2015-06-22,240887,313.5,55.0
2015-06-23,292993,285.0,93.0
2015-06-24,229346,309.0,74.0
2015-06-25,138448,320.0,92.0
2015-06-26,187770,296.5,85.0
2015-06-27,257835,320.0,64.0
2015-06-28,225080,220.0,60.0
2015-06-29,184367,236.0,70.0
2015-06-30,257337,320.0,84.0
2015-07-01,212517,320.0,64.0
2015-07-02,184502,292.5,55.0
2015-07-03,238035,310.0,86.0
2015-07-04,138045,295.5,78.0
2015-07-05,110380,282.0,63.0
2015-07-06,115162,277.0,41.0
2015-07-07,206364,231.0,76.0
2015-07-08,205748,229.5,47.0
2015-07-09,182862,291.0,82.0
2015-07-10,292865,308.5,90.0
2015-07-11,147454,320.0,69.0
2015-07-12,150286,256.5,61.0
2015-07-13,240555,320.0,63.0
2015-07-14,279142,320.0,91.0
2015-07-15,246729,320.0,85.0
2015-07-16,287082,239.5,48.0
2015-07-17,179963,266.0,58.0
2015-07-18,194289,265.5,69.0
2015-07-19,191622,320.0,82.0
2015-07-20,216537,210.5,61.0
2015-07-21,284710,320.0,69.0
2015-07-22,250411,320.0,54.0
2015-07-23,296976,315.0,67.0
2015-07-24,196221,253.5,87.0
2015-07-25,144493,242.0,85.0
2015-07-26,216590,239.0,88.0
2015-07-27,267571,299.5,90.0
2015-07-28,182169,282.5,89.0
2015-07-29,199335,298.5,98.0
2015-07-30,101337,320.0,93.0
2015-07-31,231728,228.0,80.0
2015-08-01,266056,242.5,52.0
2015-08-02,228975,295.5,85.0
2015-08-03,142506,266.5,78.0
2015-08-04,108489,238.0,57.0
2015-08-05,140874,254.0,49.0
2015-08-06,270408,284.0,67.0
2015-08-07,275005,259.0,83.0
2015-08-08,115007,320.0,98.0
2015-08-09,242929,315.5,43.0
2015-08-10,241220,243.0,54.0
2015-08-11,146564,244.5,66.0
2015-08-12,193245,278.5,45.0
2015-08-13,281073,320.0,72.0
2015-08-14,151057,320.0,88.0
2015-08-15,108661,255.0,53.0
2015-08-16,199227,233.5,51.0
2015-08-17,181177,320.0,93.0
2015-08-18,151119,262.0,60.0
2015-08-19,166742,223.5,69.0
2015-08-20,218216,314.5,91.0
2015-08-21,202369,269.5,98.0
2015-08-22,191898,258.0,98.0
2015-08-23,148495,320.0,65.0
2015-08-24,177257,320.0,71.0
2015-08-25,146987,250.0,95.0
2015-08-26,171856,295.5,95.0
2015-08-27,230031,232.5,57.0
2015-08-28,260528,320.0,73.0
2015-08-29,221072,267.0,72.0
2015-08-30,183144,320.0,60.0
2015-08-31,149569,269.0,93.0
2015-09-01,278864,320.0,56.0
2015-09-02,178222,233.5,85.0
2015-09-03,294216,244.0,57.0
2015-09-04,101345,311.0,49.0
2015-09-05,139598,315.0,59.0
2015-09-06,170879,266.0,46.0
2015-09-07,108982,295.5,54.0
2015-09-08,210784,271.0,96.0
2015-09-09,218476,259.0,68.0
2015-09-10,171848,320.0,98.0
2015-09-11,255384,276.0,73.0
2015-09-12,195743,236.0,58.0
2015-09-13,114300,248.0,55.0
2015-09-14,277212,253.5,98.0
2015-09-15,125982,285.0,83.0
2015-09-16,185116,302.5,75.0
2015-09-17,122008,263.0,81.0
2015-09-18,105817,249.0,63.0
2015-09-19,242419,241.5,75.0
2015-09-20,237203,320.0,98.0
2015-09-21,281354,278.5,88.0
2015-09-22,147403,220.5,80.0
2015-09-23,174231,320.0,70.0
2015-09-24,115940,320.0,72.0
2015-09-25,111762,265.5,86.0
2015-09-26,172401,239.5,95.0
2015-09-27,164605,205.5,51.0
2015-09-28,118918,254.5,76.0
2015-09-29,122042,320.0,77.0
2015-09-30,176754,320.0,96.0
2015-10-01,283731,304.0,43.0
2015-10-02,279028,260.5,84.0
2015-10-03,127951,301.0,65.0
2015-10-04,288217,274.5,78.0
2015-10-05,185218,320.0,82.0
2015-10-06,208017,261.0,48.0
2015-10-07,214150,254.5,59.0
2015-10-08,151852,310.5,75.0
2015-10-09,136440,320.0,85.0
2015-10-10,117518,255.0,97.0
2015-10-11,287886,279.5,54.0
2015-10-12,198503,297.5,81.0
2015-10-13,190569,320.0,98.0
2015-10-14,165468,304.0,46.0
2015-10-15,216007,259.5,98.0
2015-10-16,271309,320.0,96.0
2015-10-17,129790,309.5,94.0
2015-10-18,151171,230.5,83.0
2015-10-19,221916,320.0,70.0
2015-10-20,151106,320.0,98.0
2015-10-21,246407,268.0,74.0
2015-10-22,261218,275.5,60.0
2015-10-23,158535,276.5,51.0
2015-10-24,242998,316.5,91.0
2015-10-25,145795,319.0,69.0
2015-10-26,292565,237.0,83.0
2015-10-27,249530,320.0,61.0
2015-10-28,179940,320.0,87.0
2015-10-29,187541,236.5,51.0
2015-10-30,255055,307.5,54.0
2015-10-31,180009,290.0,68.0
2015-11-01,272614,233.0,87.0
2015-11-02,183869,310.0,64.0
2015-11-03,224933,226.5,89.0
2015-11-04,101537,270.0,49.0
2015-11-05,289308,320.0,83.0
